date,portfolio_value,portfolio_return,w_SGOV,w_BLOK,w_FNDA,w_PAVE,w_PICK,w_SMIN,w_KCE,w_XLF,w_DIV,w_VNQ,w_XLY,w_AMLP,w_KSA,w_MLPA,w_UAE,w_XLP,w_EWI,w_EWW,w_FEZ,w_XHB,w_ARKF,w_IGV,w_IXN,w_QQQM,w_XLK,w_FDN,w_SMH,w_VUG,w_TMFC,w_XLC,w_EWS,w_GDX,w_GLDM,w_SLV,w_ARKQ,w_ARKW,w_EIS,w_EWP,w_AVDV,w_EWY,drawdown
2023-05-01,0.9122209064541231,0.00011969095222452708,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14077696478941903
2023-05-02,0.9124029382730896,0.00019954795782317625,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14060550858742815
2023-05-03,0.9124029382730896,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14060550858742815
2023-05-04,0.9128581763848079,0.0004989441535336869,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14017671873035886
2023-05-05,0.9129491922942913,9.970432629935466e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14009099062936325
2023-05-08,0.913040525332379,0.00010004175353750533,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14000496382418315
2023-05-09,0.91313138267756,9.951074750813582e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13991938507528012
2023-05-10,0.9133134144965264,0.0001993489901011003,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13974792887328935
2023-05-11,0.9138598270820302,0.0005982750026780614,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1392332615631322
2023-05-12,0.9140417796188455,0.0001991033322870095,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13906188003718756
2023-05-15,0.9139509222736646,-9.940174202849317e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13914745878609058
2023-05-16,0.9142242871307187,0.0002991023373268842,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1388899757789197
2023-05-17,0.9143152237580509,9.946861903831206e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13880432235397044
2023-05-18,0.9145880336400473,0.00029837617804839844,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13854736207912255
2023-05-19,0.9146794459602862,9.994917588751484e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1384612605978962
2023-05-22,0.914770224023316,9.924576684294806e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13837575652503942
2023-05-23,0.9149523351244335,0.00019907851866518556,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1382042256470024
2023-05-24,0.9149523351244335,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1382042256470024
2023-05-25,0.9154988269920885,0.000597289986238092,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13768948366079903
2023-05-26,0.9157720332848404,0.0002984234219605142,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1374321500057205
2023-05-30,0.9159540651038068,0.00019877416251024016,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13726069380372974
2023-05-31,0.9159540651038068,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13726069380372974
2023-06-01,0.9166125826509911,0.0007189416721564701,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13664043456429775
2023-06-02,0.9166125826509911,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13664043456429775
2023-06-05,0.9167954072914687,0.00019945683044064744,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1364682316018454
2023-06-06,0.9170698028164874,0.0002992985379686175,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13620977780607435
2023-06-07,0.9171612151367261,9.967869398597173e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13612367632484823
2023-06-08,0.9175270229819835,0.00039884792250277634,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13577912104785106
2023-06-09,0.9176184353022222,9.96290223056473e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13569301956662494
2023-06-12,0.9178012599426998,0.00019923819470490933,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13552081660417248
2023-06-13,0.9178929101093919,9.985840147774816e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13543449109480787
2023-06-14,0.9180756554677183,0.00019909224302061546,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13526236280840165
2023-06-15,0.9185329549153657,0.0004981064958251569,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.134831631374132
2023-06-16,0.9185329549153657,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.134831631374132
2023-06-20,0.9188075090046867,0.00029890499611551213,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1345730282262686
2023-06-21,0.9188988420427743,9.94038873132208e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1344870014210886
2023-06-22,0.9192644913237294,0.00039792114673065093,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1341425954961838
2023-06-23,0.9194475538106603,0.00019914016984090566,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13397016850559296
2023-06-26,0.9195390454130503,9.950714644979541e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1338839923483205
2023-06-27,0.9196305370154403,9.949724576285846e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13379781619104802
2023-06-28,0.9199047739761567,0.00029820340851927085,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13353951174736944
2023-06-29,0.9202705818214141,0.0003976583833522618,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13319495647037227
2023-06-30,0.9202705818214141,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13319495647037227
2023-07-03,0.9227413543228147,0.0031864258591173702,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.13086772999162344
2023-07-05,0.9127796551945658,-0.01079576533725375,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.1402506780256686
2023-07-06,0.8948476699347442,-0.019645469920119132,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.15714085746935824
2023-07-07,0.9037415453262773,0.00993898256692285,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.14876369514537446
2023-07-10,0.914334329867692,0.01172103307211634,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.13878632626398735
2023-07-11,0.9236761788094493,0.010217104002984412,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.12998721659063428
2023-07-12,0.9383304759354966,0.01586518897232545,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.11618429937350594
2023-07-13,0.9482596618603812,0.010581757898234612,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.10683197560281776
2023-07-14,0.9450035284899277,-0.0034337993077395938,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.10989893534668782
2023-07-17,0.9463535647699185,0.001428604485898699,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.10862733297282101
2023-07-18,0.951523910750057,0.0054634400636464076,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.1037573718321454
2023-07-19,0.9476390930536379,-0.004082732606642403,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.10741649083362914
2023-07-20,0.9398088505075262,-0.008262895234598068,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.11479181485800083
2023-07-21,0.9393233548354766,-0.0005165898063072881,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.11524910438290492
2023-07-24,0.9408273091254441,0.0016011039033846822,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.1138325262704093
2023-07-25,0.9423135254037113,0.0015796908357694763,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.1124326556332016
2023-07-26,0.9472345655199608,0.005222295959448498,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.10779751627697642
2023-07-27,0.945206950633931,-0.002140562601742446,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.10970733154681567
2023-07-28,0.9558876751534087,0.011299879367491307,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.09964713179153273
2023-07-31,0.9575834952764822,0.0017740788663285212,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.09804983479580587
2023-08-01,0.9502402648486143,-0.007668501456103027,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.10496644095100649
2023-08-02,0.9344993087234412,-0.016565237979765945,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.11979288485653006
2023-08-03,0.9278248401229807,-0.0071422937803752974,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.12607958266046138
2023-08-04,0.9323160924764275,0.004840625255141373,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.1218492614173039
2023-08-07,0.9409511738414101,0.009261967517954252,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.1137158578006835
2023-08-08,0.9325472412838076,-0.008931316301241887,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.12163154180744051
2023-08-09,0.9336430456085444,0.0011750657513374784,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.12059940111516343
2023-08-10,0.9338256340497991,0.000195565577351564,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.1204274206293191
2023-08-11,0.9285387737278977,-0.005661506954969187,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.12540712690482636
2023-08-14,0.930741283075122,0.00237201655928887,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.12333257812720866
2023-08-15,0.9234422915632415,-0.007842127178204606,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.13020751554252386
2023-08-16,0.9176761691893986,-0.00624416103369252,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.13563863988137181
2023-08-17,0.9023353500534046,-0.016717029003319197,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.15008819380782334
2023-08-18,0.9041833303419762,0.002047997220171283,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.14834757679135113
2023-08-21,0.90562761088504,0.001597331530672497,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.14698720552258626
2023-08-22,0.9062348075117577,0.0006704705327218453,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.1464152855798544
2023-08-23,0.9183439405602725,0.013362025987241344,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.1350096644434604
2023-08-24,0.9050760719735066,-0.014447602908634893,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.1475067013313882
2023-08-25,0.910490167465535,0.005981923132961709,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.14240715194738762
2023-08-28,0.9188809323209326,0.009215656747567413,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.134503870630566
2023-08-29,0.9342590473294612,0.016735699335588675,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.12001918763332331
2023-08-30,0.9374385412600224,0.0034032251971758856,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.11702441475964576
2023-08-31,0.926015523338733,-0.012185351272132917,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.1277837824305167
2023-09-01,0.9271896502140108,0.001267934333373222,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.12667786954213534
2023-09-05,0.9072139521977253,-0.021544349650230443,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.1454930268780038
2023-09-06,0.9036417899517759,-0.0039375080567222165,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.148857654969197
2023-09-07,0.8993209377586343,-0.004781598462120851,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.1529274758972422
2023-09-08,0.8993744309460717,5.9481754723411434e-05,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.1528770905371306
2023-09-11,0.9090124185397676,0.010716323771354654,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.14379904716519465
2023-09-12,0.90195387653352,-0.007765066639668539,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.15044750462090462
2023-09-13,0.8957581396321443,-0.006869239173501573,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.15628328390210866
2023-09-14,0.9052515095653668,0.010598139735711465,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.14734145624754758
2023-09-15,0.897260222672039,-0.008827697947904679,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.15486846832449452
2023-09-18,0.896449479657828,-0.0009035762354388411,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.1556321090923366
2023-09-19,0.8990393057942013,0.0028889816940514735,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.15319274571245955
2023-09-20,0.8982447785016515,-0.0008837514527219928,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.15394111285361167
2023-09-21,0.880431723800256,-0.01983095825072223,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.17071927132226417
2023-09-22,0.8799157994160401,-0.0005859902253281924,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.17120522172332253
2023-09-25,0.876024002381549,-0.00442291982604921,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.17487091457988846
2023-09-26,0.8632656945326622,-0.014563879316322548,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.1868879950003346
2023-09-27,0.8649358256999645,0.0019346664391736604,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.18531489449297256
2023-09-28,0.8736495198559722,0.010074382280276108,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.1771074453020477
2023-09-29,0.8711787288243892,-0.0028281261254402114,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.1794346892344193
2023-10-02,0.857792033490426,-0.015366187087726368,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.19204364931734152
2023-10-03,0.8427190517338695,-0.017571836958223175,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.2062409265808981
2023-10-04,0.8500981970005144,0.008756352726881555,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.19929049215387784
2023-10-05,0.8441608451092624,-0.0069843130031346234,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.20488289798126103
2023-10-06,0.8546301066176845,0.012401974776580716,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.19502187573759677
2023-10-09,0.8530284618256301,-0.0018740795341192218,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.1965304687656907
2023-10-10,0.8682180524113381,0.017806663277330294,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.18222335736940687
2023-10-11,0.875684204896413,0.00859939788666999,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.17519097063700118
2023-10-12,0.85849803007749,-0.01962599613288203,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.1913786694576456
2023-10-13,0.8489848854693812,-0.01108114902401125,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.2003391229253798
2023-10-16,0.8609538977728541,0.014098027548341508,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.18906548185105088
2023-10-17,0.8617981102681416,0.0009805548211945458,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.18827031609960676
2023-10-18,0.8403378898801842,-0.024901679560750248,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.20848374857804342
2023-10-19,0.8309602598987116,-0.011159356366532248,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.21731656049756276
2023-10-20,0.823931044079152,-0.008459147998746053,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.22393739554848135
2023-10-23,0.8256317962681936,0.0020641923875345694,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.2223354530281223
2023-10-24,0.8270609005836931,0.001730922091371756,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.2209893762840921
2023-10-25,0.8182739999033622,-0.01062424867882108,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.22926577887389343
2023-10-26,0.8226184229112993,0.005309252167917068,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.2251737565394918
2023-10-27,0.8181621426796399,-0.005417189923717314,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.22937113745819782
2023-10-30,0.8287640240605241,0.01295816663694671,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.21938520024214048
2023-10-31,0.8343038193692631,0.006684406113089647,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.21416725390267066
2023-11-01,0.8496174481553234,0.018354978642717203,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.19974331063130635
2023-11-02,0.8725159023957153,0.02695148774322922,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.17817520227634875
2023-11-03,0.8847691179417557,0.014043544091742133,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.16663386949382963
2023-11-06,0.8801564823656135,-0.005213377685324884,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.1709785218823161
2023-11-07,0.876658043213636,-0.003974792235324642,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.17427371001645553
2023-11-08,0.877594510232882,0.0010682238376700903,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.17339164951010433
2023-11-09,0.8719138906637443,-0.006472943372936935,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.17874223855442217
2023-11-10,0.8841287189906197,0.014009214049310437,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.16723706278467354
2023-11-13,0.8850478647240829,0.0010396062402683536,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.1663713172384802
2023-11-14,0.9199029061915128,0.039382097688350465,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.13354127101815505
2023-11-15,0.9197290584649452,-0.00018898486503027279,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.133705018604106
2023-11-16,0.9179877764388752,-0.0018932554213045183,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.13534513627408273
2023-11-17,0.9276659307420391,0.010542792128134915,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.1262292597832395
2023-11-20,0.932947595444929,0.0056934986268873285,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.12125444727360102
2023-11-21,0.9246795630688275,-0.008862268809598462,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.12904212657710168
2023-11-22,0.9266275604987154,0.0021066729575193403,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.12720730317802298
2023-11-24,0.9329279163728375,0.006799232121620814,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.12127298303827494
2023-11-27,0.9303484590961068,-0.0027649052316490287,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.12370257996466383
2023-11-28,0.9284882699016965,-0.0019994542649294676,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.12545469657850006
2023-11-29,0.933071485306072,0.004936212500412873,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.12113775511957348
2023-11-30,0.9378260930504829,0.005095652175943699,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.11665937880909383
2023-12-01,0.950956217055583,0.014000595742001076,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.10429208386931188
2023-12-04,0.9486956648980782,-0.0023771358943360135,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.10642130330758692
2023-12-05,0.9474427536203709,-0.0013206672319324487,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.10760142341146162
2023-12-06,0.9519551613267875,0.00476272332990444,0.0,,,0.2,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,-0.10335117589116993
