date,portfolio_value,portfolio_return,w_SGOV,w_BLOK,w_FNDA,w_PAVE,w_PICK,w_SMIN,w_QCLN,w_KCE,w_XLF,w_LIT,w_EWW,w_AVDV,w_INDA,w_SPYD,w_CIBR,w_AVUS,w_VNQ,w_XLY,w_DIV,w_KSA,w_MLPA,w_MGC,w_VUG,w_XLE,w_AMLP,w_UAE,w_XLP,w_IXC,w_EWI,w_FEZ,w_IBB,w_XBI,w_EWQ,w_XHB,w_ECH,w_EWP,w_EWG,w_EPOL,w_IGV,w_URA,w_XLC,w_XLK,w_IXN,w_JEPQ,w_ARKF,w_TMFC,w_QQQM,w_QTEC,w_FDN,w_SMH,w_XME,w_KIE,w_EIS,w_ARKQ,w_EWS,w_ARKW,w_SLV,w_GLDM,w_GDX,w_ARKK,w_EWY,w_EZA,w_SLVP,drawdown
2024-12-11,1.2986166247578412,0.012298423071532172,0.0,,,,,,,0.2,0.2,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,,,,,,,,,,,,,,,0.0
2024-12-12,1.2939602484116637,-0.0035856435667037225,0.0,,,,,,,0.2,0.2,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,,,,,,,,,,,,,,,-0.0035856435667037667
2024-12-13,1.2889291516028825,-0.0038881386155075865,0.0,,,,,,,0.2,0.2,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,,,,,,,,,,,,,,,-0.007459840702998322
2024-12-16,1.29799483325276,0.007134212228045356,0.0,,,,,,,,0.2,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,0.2,,,,,,,,,,,,,,,-0.00047881067685939804
2024-12-17,1.291607156552332,-0.004921188079324313,0.0,,,,,,,,0.2,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,0.2,,,,,,,,,,,,,,,-0.005397642438788597
2024-12-18,1.2488377446821786,-0.033113328346923224,0.0,,,,,,,,0.2,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,0.2,,,,,,,,,,,,,,,-0.038332236879336956
2024-12-19,1.2502568060678783,0.0011363056503876257,0.0,,,,,,,,0.2,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,0.2,,,,,,,,,,,,,,,-0.037239488366307416
2024-12-20,1.2631887322074784,0.010343415910105503,0.0,,,,,,,,0.2,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,0.2,,,,,,,,,,,,,,,-0.027281255972654184
2024-12-23,1.2701140031408293,0.005582930607488202,0.0,,,,,,,0.2,0.2,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,,,,,,,,,,,,,,,-0.021948449660673996
2024-12-24,1.2853842188828621,0.012022712688995974,0.0,,,,,,,0.2,0.2,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,,,,,,,,,,,,,,,-0.010189616875917129
2024-12-26,1.2869405750323466,0.001210810064898027,0.0,,,,,,,0.2,0.2,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,,,,,,,,,,,,,,,-0.008991144501689918
2024-12-27,1.272868151298138,-0.010934789070470541,0.0,,,,,,,0.2,0.2,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,,,,,,,,,,,,,,,-0.01982761730353233
2024-12-30,1.2592520776025151,-0.010598219368066021,0.0,,,,,,,,0.2,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,,,0.2,,,,,,,,,,,,-0.030312677663946075
2024-12-31,1.255953809746779,-0.0026192276466325604,0.0,,,,,,,,0.2,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,,,0.2,,,,,,,,,,,,-0.03285250950719787
2025-01-02,1.2525719352963562,-0.0026926742243049474,0.0,,,,,,,,0.2,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,,,0.2,,,,,,,,,,,,-0.03545672262594912
2025-01-03,1.2657540824246258,0.010524063933422445,0.0,,,,,,,,0.2,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,,,0.2,,,,,,,,,,,,-0.025305807508311684
2025-01-06,1.2766906873386688,0.008842155269145868,0.0,,,,,,,0.2,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,0.2,,,,,,,,,,,,,,,-0.01688407263634184
2025-01-07,1.2564181460046584,-0.015878976431064465,0.0,,,,,,,0.2,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,0.2,,,,,,,,,,,,,,,-0.03249494727595359
2025-01-08,1.2588293278668872,0.0019190918802759471,0.0,,,,,,,0.2,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,0.2,,,,,,,,,,,,,,,-0.03063821618514495
2025-01-10,1.2352766744079613,-0.018709965630397486,0.0,,,,,,,0.2,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,0.2,,,,,,,,,,,,,,,-0.04877494184374176
2025-01-13,1.2317771677729992,-0.0028329739462127804,0.0,,,,,,,0.2,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,0.2,,,,,,,,,,,,,,,-0.05146973765048324
2025-01-14,1.2332656347461342,0.0012083898062715149,0.0,,,,,,,0.2,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,0.2,,,,,,,,,,,,,,,-0.05032354335051992
2025-01-15,1.2600119243551773,0.021687371200081084,0.0,,,,,,,0.2,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,0.2,,,,,,,,,,,,,,,-0.029727557515184855
2025-01-16,1.257223302114917,-0.0022131713092218733,0.0,,,,,,,0.2,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,0.2,,,,,,,,,,,,,,,-0.03187493664702079
2025-01-17,1.2708913480565813,0.010871613593759877,0.0,,,,,,,0.2,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,0.2,,,,,,,,,,,,,,,-0.021349855047812838
2025-01-21,1.2847258249160687,0.010986747460256074,0.0,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,0.2,,,,0.2,,,,,,,,,,,-0.01069661328597482
2025-01-22,1.2944606623710335,0.007577365743076614,0.0,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,0.2,,,,0.2,,,,,,,,,,,-0.0032002996939783923
2025-01-23,1.2967670174879407,0.0017817112438803576,0.0,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,0.2,,,,0.2,,,,,,,,,,,-0.0014242904600466622
2025-01-24,1.2999508609850279,0.0024552162833807014,0.0,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,0.2,,,,0.2,,,,,,,,,,,0.0
2025-01-27,1.2840774840867615,-0.01221075147889701,0.0,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,0.2,,,,0.2,,,,,,,,,,,-0.012210751478897053
2025-01-28,1.3008526341302986,0.013063970244340518,0.0,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,0.2,,,,0.2,,,,,,,,,,,0.0
2025-01-29,1.2979209398440628,-0.0022536713301086753,0.0,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,0.2,,,,0.2,,,,,,,,,,,-0.0022536713301086753
2025-01-30,1.3032063749194793,0.004072231915798774,0.0,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,0.2,,,,0.2,,,,,,,,,,,0.0
2025-01-31,1.3052690561257758,0.0015827740302635231,0.0,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,0.2,,,,0.2,,,,,,,,,,,0.0
2025-02-03,1.2895686255716274,-0.011732020918295793,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,,,,,,,0.2,0.2,0.2,,,,,,,,,-0.012028501312020268
2025-02-04,1.3115619252657422,0.017054772625509432,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,,,,,,,0.2,0.2,0.2,,,,,,,,,0.0
2025-02-05,1.3192654442149263,0.005873545732599084,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,,,,,,,0.2,0.2,0.2,,,,,,,,,0.0
2025-02-06,1.316274699634086,-0.002266977122727609,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,,,,,,,0.2,0.2,0.2,,,,,,,,,-0.002266977122727609
2025-02-07,1.3096964899197063,-0.004997596410694705,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,,,,,,,0.2,0.2,0.2,,,,,,,,,-0.007253244096690703
2025-02-10,1.3209225273270075,0.008874142347983893,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,0.2,,0.2,0.2,0.2,,,,,,,0.0
2025-02-11,1.312173947666416,-0.006623083095035765,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,0.2,,0.2,0.2,0.2,,,,,,,-0.006623083095035787
2025-02-12,1.3183898005245538,0.004737064677432469,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,0.2,,0.2,0.2,0.2,,,,,,,-0.0019173923905885237
2025-02-13,1.3381213753620411,0.014966419513892371,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,0.2,,0.2,0.2,0.2,,,,,,,0.0
2025-02-14,1.3406737609485377,0.001907439514450804,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,0.2,,0.2,0.2,0.2,,,,,,,0.0
2025-02-18,1.3558329433548855,0.011408278214938217,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,0.2,,0.2,,0.2,0.2,,,,,,0.0
2025-02-19,1.3530066851047928,-0.002084518055077811,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,0.2,,0.2,,0.2,0.2,,,,,,-0.002084518055077922
2025-02-20,1.3495001676770169,-0.002591648264845281,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,0.2,,0.2,,0.2,0.2,,,,,,-0.00467076398232269
2025-02-21,1.3352991753043197,-0.010523149765251372,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,0.2,,0.2,,0.2,0.2,,,,,,-0.015144762598670036
2025-02-24,1.3271917510718205,-0.005872790853935816,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,0.2,,,,0.2,,,,0.2,0.2,,,,,,-0.021124425707045424
2025-02-25,1.3122767021345738,-0.011238051265163064,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,0.2,,,,0.2,,,,0.2,0.2,,,,,,-0.03212507959316557
2025-02-26,1.3184354948186867,0.004693211937768016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,0.2,,,,0.2,,,,0.2,0.2,,,,,,-0.027582637462445936
2025-02-27,1.2952007635698073,-0.017622956405671398,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,0.2,,,,0.2,,,,0.2,0.2,,,,,,-0.04471950625056309
2025-02-28,1.3018759835398441,0.0051538110212650205,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,0.2,,,,0.2,,,,0.2,0.2,,,,,,-0.039796171113477885
2025-03-03,1.301283373083599,-0.000255248367803506,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,,,,,,0.2,,0.2,0.2,,,,,,-0.040233253321245055
2025-03-04,1.3051570654147293,0.00297682458045303,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,,,,,,0.2,,0.2,0.2,,,,,,-0.03737619607823017
2025-03-05,1.3276406619750316,0.017226736272663024,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,,,,,,0.2,,0.2,0.2,,,,,,-0.02079332967828218
2025-03-06,1.3064204405101933,-0.01598340731239021,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,,,,,,0.2,,0.2,0.2,,,,,,-0.036444388733043565
2025-03-07,1.3069288179063947,0.00038913766230028727,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,,,,,,0.2,,0.2,0.2,,,,,,-0.036069432954978886
2025-03-10,1.2776993940132355,-0.022364970067752066,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,,,,,,0.2,,0.2,0.2,,,,,,-0.05762771123433219
2025-03-11,1.2825023537334173,0.0037590686374950454,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,,,,,,0.2,,0.2,0.2,,,,,,-0.054085269118788526
2025-03-12,1.2911657347797871,0.006755060543281167,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,,,,,,0.2,,0.2,0.2,,,,,,-0.04769555784290447
2025-03-13,1.2859914593806197,-0.0040074447917796355,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,,,,,,0.2,,0.2,0.2,,,,,,-0.05151186531981544
2025-03-14,1.3008312073485513,0.011539538509127369,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.2,,,,,,0.2,,0.2,0.2,,,,,,-0.04056674996422305
2025-03-17,1.3127783534882376,0.009285168618264273,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,0.2,,0.2,,0.2,0.2,,,,,,-0.03175508463462562
2025-03-18,1.3065520693119677,-0.004742829709010477,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,0.2,,0.2,,0.2,0.2,,,,,,-0.036347305384818895
2025-03-19,1.3135742467923213,0.005374586780955127,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,0.2,,0.2,,0.2,0.2,,,,,,-0.031168070350908295
2025-03-20,1.3068767464301785,-0.005098684279550803,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,0.2,,0.2,,0.2,0.2,,,,,,-0.03610783848013699
2025-03-21,1.3028954775142687,-0.0030463996905484513,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,0.2,,0.2,,0.2,0.2,,,,,,-0.039044239262713165
2025-03-24,1.3030537071473975,0.0002214667566690974,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,0.2,,0.2,,,0.2,0.2,,,,,-0.03892753636512958
2025-03-25,1.3171625995420453,0.010827560151403449,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,0.2,,0.2,,,0.2,0.2,,,,,-0.028521466455265432
2025-03-26,1.305594021423687,-0.008782953693325735,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,0.2,,0.2,,,0.2,0.2,,,,,-0.03705391742944886
2025-03-27,1.3179156711514943,0.00943758130446346,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,0.2,,0.2,,,0.2,0.2,,,,,-0.02796603548337473
2025-03-28,1.303042078751227,-0.011285693558277445,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,0.2,,0.2,,,0.2,0.2,,,,,-0.03893611293514698
2025-03-31,1.3095186608171419,0.005070862358355588,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,0.2,,0.2,0.2,0.2,,,,,-0.03415928397723034
2025-04-01,1.3061292746090094,-0.0025882687353362636,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,0.2,,0.2,0.2,0.2,,,,,-0.03665913930582687
2025-04-02,1.309583174743958,0.0026443784716351447,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,0.2,,0.2,0.2,0.2,,,,,-0.03411170147296072
2025-04-03,1.2741207580012142,-0.027079163375535287,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,0.2,,0.2,0.2,0.2,,,,,-0.06026714851129222
2025-04-04,1.1984001075633706,-0.0594297282752311,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,0.2,,0.2,0.2,0.2,,,,,-0.1161152165265742
2025-04-07,1.1979201346056223,9.953832501352622e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11646922249766423
2025-04-08,1.1979201346056223,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11646922249766423
2025-04-09,1.1981586831976063,0.00019913563942441925,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11629328003133521
2025-04-10,1.1981586831976063,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11629328003133521
2025-04-11,1.1987550074776077,0.0004977005870456797,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11585345867803054
2025-04-14,1.2049006692611104,0.005629518502023334,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,0.2,,0.2,,,0.2,0.2,,,,,-0.11132070129547589
2025-04-15,1.2164596283317983,0.00959328794943426,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,0.2,,0.2,,,0.2,0.2,,,,,-0.102795344888302
2025-04-16,1.2337429147104102,0.01420785858903797,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,0.2,,0.2,,,0.2,0.2,,,,,-0.09004798802304848
2025-04-17,1.236024849974949,0.0018496035416540211,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,0.2,,0.2,,,0.2,0.2,,,,,-0.08836493755896069
2025-04-21,1.2346248097502455,-0.0010327991352856007,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,0.2,,,,,,,,,,,,,,,0.2,,0.2,,,,0.2,,,,,-0.08939754281579959
2025-04-22,1.2477219311663021,0.010608179353455661,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,0.2,,,,,,,,,,,,,,,0.2,,0.2,,,,0.2,,,,,-0.07973770863029217
2025-04-23,1.2471565019223523,-0.00045316927580285566,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,0.2,,,,,,,,,,,,,,,0.2,,0.2,,,,0.2,,,,,-0.0801547432264208
2025-04-24,1.2718851847718455,0.01982805109974302,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,0.2,,,,,,,,,,,,,,,0.2,,0.2,,,,0.2,,,,,-0.061916004471258
2025-04-25,1.268831340889086,-0.002401037388691219,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,0.2,,,,,,,,,,,,,,,0.2,,0.2,,,,0.2,,,,,-0.06416837921825536
2025-04-28,1.2742033124189118,0.004535155343996555,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,0.2,0.2,0.2,,,0.2,,,,,,-0.06020626017095332
2025-04-29,1.279237630870727,0.003950953825616766,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,0.2,0.2,0.2,,,0.2,,,,,,-0.056493178499285035
2025-04-30,1.2759598261371383,-0.00256231106284579,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,0.2,0.2,0.2,,,0.2,,,,,,-0.05891073646588674
2025-05-01,1.2757728572199778,-0.00014653197799079337,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,0.2,0.2,0.2,,,0.2,,,,,,-0.05904863613713818
2025-05-02,1.298299952332166,0.017657606512554835,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,0.2,0.2,0.2,,,0.2,,,,,,-0.042433687206595794
2025-05-05,1.3088096626718349,0.008195798186873215,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,,,,,,,,,0.2,,0.2,,,0.2,,,,,,-0.034682208389697156
2025-05-06,1.318205220730351,0.007178704686008964,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,,,,,,,,,0.2,,0.2,,,0.2,,,,,,-0.027752477035576484
2025-05-07,1.3181650084186822,-3.050535002926405e-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,,,,,,,,,0.2,,0.2,,,0.2,,,,,,-0.02778213578657951
2025-05-08,1.3129991773043153,-0.003918956338071955,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,,,,,,,,,0.2,,0.2,,,0.2,,,,,,-0.031592215147525415
2025-05-09,1.3164088675135535,0.0025968715503986496,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,,,,,,,,,0.2,,0.2,,,0.2,,,,,,-0.029077384521857597
2025-05-12,1.3149064428218604,-0.0011413055083188792,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,,,,,,,,,0.2,,0.2,,,0.2,,,,,,-0.03018550385105423
2025-05-13,1.3231051100885645,0.006235171567879139,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,,,,,,,,,0.2,,0.2,,,0.2,,,,,,-0.024138544078549207
2025-05-14,1.3229801057068675,-9.447804316060654e-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,,,,,,,,,0.2,,0.2,,,0.2,,,,,,-0.024230741559300495
2025-05-15,1.3314480510839979,0.006400659647565821,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,,,,,,,,,0.2,,0.2,,,0.2,,,,,,-0.017985174641463875
2025-05-16,1.334416962548737,0.0022298365019364666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,,,,,,,,,0.2,,0.2,,,0.2,,,,,,-0.015795442138436755
2025-05-19,1.341656159083265,0.005525540948053087,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,0.2,,0.2,0.2,,0.2,,,,,,-0.010456143834756904
2025-05-20,1.352768901574238,0.008282854303420196,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,0.2,,0.2,0.2,,0.2,,,,,,-0.002259896247295723
2025-05-21,1.342770356030165,-0.007391170459667995,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,0.2,,0.2,0.2,,0.2,,,,,,-0.009634363428578707
2025-05-22,1.3441395607328528,0.0010196864240700435,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,0.2,,0.2,0.2,,0.2,,,,,,-0.008624501034101173
2025-05-23,1.3486754295817616,0.0033745520044330623,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,0.2,,0.2,0.2,,0.2,,,,,,-0.005279052856919986
2025-05-27,1.3658767496494424,0.012754232553205935,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,0.2,,0.2,0.2,,0.2,,,,,,0.0
2025-05-28,1.3599081466352,-0.004369796188253572,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,0.2,,0.2,0.2,,0.2,,,,,,-0.004369796188253505
2025-05-29,1.3608113071187986,0.0006641334459487114,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,0.2,,0.2,0.2,,0.2,,,,,,-0.003708564870105513
2025-05-30,1.3584330892838976,-0.0017476470267845379,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,0.2,,0.2,0.2,,0.2,,,,,,-0.005449730634521144
2025-06-02,1.3770525653814836,0.013807963950521042,0.0,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,0.2,,0.2,,,0.2,,,,,,0.0
