date,portfolio_value,portfolio_return,w_SGOV,w_BLOK,w_FNDA,w_PAVE,w_PICK,w_SMIN,w_KCE,w_XLF,w_SPYD,w_VNQ,w_DIV,w_XLY,w_KSA,w_MLPA,w_UAE,w_XLP,w_AMLP,w_EWI,w_EWW,w_FEZ,w_XHB,w_EWP,w_EPOL,w_URA,w_XLC,w_IGV,w_IXN,w_XLK,w_ARKF,w_QQQM,w_FDN,w_QTEC,w_SMH,w_XME,w_VUG,w_TMFC,w_INDA,w_EIS,w_ARKQ,w_EWS,w_GLDM,w_SLV,w_GDX,w_CIBR,w_ARKW,w_AVDV,w_EWY,w_EZA,w_SLVP,drawdown
2023-05-30,1.065183346613026,0.00019877416251024016,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004340044873682669
2023-05-31,1.065183346613026,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004340044873682669
2023-06-01,1.0659491513093933,0.0007189416721564701,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003624223440644947
2023-06-02,1.0659491513093933,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003624223440644947
2023-06-05,1.0661617621485244,0.00019945683044064744,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0034254894863244845
2023-06-06,1.0664808628051736,0.0002992985379686175,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003127216192350901
2023-06-07,1.066587168224739,9.967869398597173e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0030278492151908365
2023-06-08,1.0670125743009535,0.00039884792250277634,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0026302089440571885
2023-06-09,1.0671188797205189,9.96290223056473e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002530841966897124
2023-06-12,1.0673314905596498,0.00019923819470490933,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0023321080125768834
2023-06-13,1.0674380725761439,9.985840147774816e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002232482491677512
2023-06-14,1.0676505912162986,0.00019909224302061546,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002033834718603744
2023-06-15,1.068182394911055,0.0004981064958251569,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001536741289063337
2023-06-16,1.068182394911055,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001536741289063337
2023-06-20,1.0685016799656564,0.00029890499611551213,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0012382956325970307
2023-06-21,1.0686078931862457,9.94038873132208e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0011390148366832165
2023-06-22,1.0690331148645078,0.00039792114673065093,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0007415469280426246
2023-06-23,1.0692460023005674,0.00019914016984090566,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0005425544299828555
2023-06-26,1.0693523999191092,9.950714644979541e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00044310127157620727
2023-06-27,1.069458797537651,9.949724576285846e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000343648113169559
2023-06-28,1.0697777137963478,0.00029820340851927085,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.554718168880978e-05
2023-06-29,1.0702031198725623,0.0003976583833522618,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-06-30,1.0702031198725623,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-07-03,1.0730764361468483,0.0031864258591173702,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-07-05,1.0614917547532703,-0.01079576533725375,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010795765337253904
2023-07-06,1.0406382504148104,-0.019645469920119132,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03022914737417537
2023-07-07,1.0509811358441563,0.00993898256692285,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.020590611776017398
2023-07-10,1.0632997204955559,0.01172103307211634,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009110921945503003
2023-07-11,1.074163564326203,0.010217104002984412,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-07-12,1.0912053722614248,0.01586518897232545,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-07-13,1.1027522433279482,0.010581757898234612,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-07-14,1.0989656134382004,-0.0034337993077395938,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003433799307739571
2023-07-17,1.1005356006434066,0.001428604485898699,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002010100362935585
2023-07-18,1.106548310935431,0.0054634400636464076,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-07-19,1.10203057006555,-0.004082732606642403,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004082732606642381
2023-07-20,1.0929246069197738,-0.008262895234598068,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012311892649440992
2023-07-21,1.0923600132087765,-0.0005165898063072881,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012822122257509339
2023-07-24,1.0941089950898264,0.0016011039033846822,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.011241547904120797
2023-07-25,1.0958373490427027,0.0015796908357694763,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009679615238555428
2023-07-26,1.1015601360028213,0.005222295959448498,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0045078690946560585
2023-07-27,1.0992021775721235,-0.002140562601742446,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006638782320400827
2023-07-28,1.111623029579172,0.011299879367491307,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-07-31,1.1135951365032726,0.0017740788663285212,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-08-01,1.0992836496815384,-0.012752882081923933,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012851606793715664
2023-08-02,1.0783513287170516,-0.019041783229060805,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03164867251206549
2023-08-03,1.0713932601648768,-0.006452506123818713,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.037896965382689385
2023-08-04,1.0790497463846702,0.007146289326680178,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.031021498735236963
2023-08-07,1.0871444158698425,0.007501664786348573,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02375254683357031
2023-08-08,1.0768550655716242,-0.009464566204836246,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03299230548636678
2023-08-09,1.0797572808264844,0.002695084368962353,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03038613816421676
2023-08-10,1.0841470114182798,0.00406547903843284,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.026444193333549304
2023-08-11,1.0764884497647862,-0.007064135742508482,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0333215237047485
2023-08-14,1.0756378740048065,-0.0007901392348107717,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03408533429631633
2023-08-15,1.0667868757002843,-0.008228604178437982,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04203346375054029
2023-08-16,1.0608229811679357,-0.005590521094884804,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04738899587963652
2023-08-17,1.0440935360035275,-0.015770251457024,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06241191095534282
2023-08-18,1.047239934270846,0.003013521450733281,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05958646913705479
2023-08-21,1.049941836783224,0.00258002242271167,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05716018114080679
2023-08-22,1.0495338087808306,-0.00038861962453422543,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05752658719720771
2023-08-23,1.0627712814709174,0.012612716788479618,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.045639436960854485
2023-08-24,1.0481561424110482,-0.013751913807495166,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05876372116504136
2023-08-25,1.054696908532157,0.006240259305319973,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05289016271753677
2023-08-28,1.0661423667026158,0.010851893162735894,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042612227949971326
2023-08-29,1.0848683742384393,0.01756426544959444,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.025796414983488836
2023-08-30,1.087174983393644,0.0021261649892078795,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02372509742866591
2023-08-31,1.0711528045268714,-0.01473744255663323,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03811289272479357
2023-09-01,1.0714890932227006,0.0004139916538890676,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03781090802244924
2023-09-05,1.0476262607338485,-0.022270718983317273,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05923955089869437
2023-09-06,1.0368174454294095,-0.010317434479799737,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06894578519348404
2023-09-07,1.0263872622661145,-0.010059806776278846,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07831201069267757
2023-09-08,1.0296642613940006,0.0031927511655307716,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07536929029056094
2023-09-11,1.0399704302861055,0.010009251829477095,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06611442866781125
2023-09-12,1.0330861871482961,-0.006619652768315176,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07229642687536997
2023-09-13,1.0292760456011392,-0.003688115855729679,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07571790513282795
2023-09-14,1.0377047698254078,0.008188983179284959,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06814897460504643
2023-09-15,1.0309454153342255,-0.0065137548633603,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07421882375364008
2023-09-18,1.0274888670337687,-0.003352794676657145,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07732277795310827
2023-09-19,1.0293825226865903,0.0018429938402040771,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07562228951637928
2023-09-20,1.03380539650428,0.004296628046633755,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07165058231983235
2023-09-21,1.0157481028851327,-0.017466820815799932,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.087865895252904
2023-09-22,1.0147957545976996,-0.0009375831318100048,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08872109680346352
2023-09-25,1.0070527305606827,-0.007630130498610921,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09567427375548421
2023-09-26,0.9936574683840353,-0.013301450629292645,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1077031177559249
2023-09-27,0.9884930281323638,-0.00519740495693175,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11234074599475508
2023-09-28,0.9958356293682623,0.007428075896267483,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10574714568597987
2023-09-29,0.9973856729992984,0.0015565255804508961,0.0,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10435521824284899
2023-10-02,0.9819614521835582,-0.015366187087726368,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11820605173712295
2023-10-03,0.9647065856465287,-0.017571836958223175,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13370079122674616
2023-10-04,0.9731538967883951,0.008756352726881555,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1261151697877092
2023-10-05,0.9663570853730048,-0.0069843130031346234,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13221865497060303
2023-10-06,0.9783418215709708,0.012401974776580716,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12145645261796123
2023-10-09,0.9765083311857917,-0.0018740795341192218,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12310291309994237
2023-10-10,0.9938966862267249,0.017806663277330294,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1074883019446412
2023-10-11,1.0024435992898313,0.00859939788666999,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09981323873455572
2023-10-12,0.9827696450867367,-0.01962599613288203,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1174803006300229
2023-10-13,0.9718794281932559,-0.01108114902401125,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12725963293536724
2023-10-16,0.9855810111455908,0.014098027548341508,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11495571519794034
2023-10-17,0.9865474273577474,0.0009805548211945458,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11408788075750709
2023-10-18,0.9619807394502021,-0.024901679560750248,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13614858046986889
2023-10-19,0.9512456535609372,-0.011159356366532248,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1457886063081404
2023-10-20,0.9431989257943013,-0.008459147998746053,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15301450690959484
2023-10-23,0.9451458698368568,0.0020641923875345694,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15126616590240538
2023-10-24,0.9467818437025262,0.001730922091371756,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1497970737592712
2023-10-25,0.9367229979504378,-0.01062424867882108,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1588298410751141
2023-10-26,0.9416962965580439,0.005309252167917068,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1543638565852551
2023-10-27,0.9365949488691278,-0.005417189923717314,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1589448281804926
2023-10-30,0.9487315022878965,0.01295816663694671,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14804629511318956
2023-10-31,0.9550732089414705,0.006684406113089647,0.0,,,0.2,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1423514905601747
2023-11-01,0.9676568723037132,0.013479644721115581,0.0,,,,,,,,,,,,,,,,,0.2,,,0.2,,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,-0.13105145614932423
2023-11-02,0.9829773977579079,0.01583260129979842,0.0,,,,,,,,,,,,,,,,,0.2,,,0.2,,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,-0.11729374030449602
2023-11-03,0.9942097881451046,0.011426906063981645,0.0,,,,,,,,,,,,,,,,,0.2,,,0.2,,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,-0.10720713879286692
2023-11-06,0.9852362967882982,-0.009025752375208774,0.0,,,,,,,,,,,,,,,,,0.2,,,0.2,,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,-0.1152652660804766
2023-11-07,0.986889343991081,0.0016778180099245696,0.0,,,,,,,,,,,,,,,,,0.2,,,0.2,,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,-0.11378084220990059
2023-11-08,0.9805635356101,-0.0064098456625326875,0.0,,,,,,,,,,,,,,,,,0.2,,,0.2,,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,-0.11946137023451486
2023-11-09,0.9829290084074923,0.0024123605574631227,0.0,,,,,,,,,,,,,,,,,0.2,,,0.2,,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,-0.11733719357474603
2023-11-10,0.9932815857612622,0.010532375446465592,0.0,,,,,,,,,,,,,,,,,0.2,,,0.2,,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,-0.10804065750484426
2023-11-13,0.9979887475344009,0.004739000340503675,0.0,,,,,,,,,,,,,,,,,0.2,,,0.2,,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,-0.10381366187704422
2023-11-14,1.0366749517813958,0.03876416877702456,0.0,,,,,,,,,,,,,,,,,0.2,,,0.2,,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,-0.06907374341038242
2023-11-15,1.0301549865757018,-0.006289305239303933,0.0,,,,,,,,,,,,,,,,,0.2,,,0.2,,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,-0.0749286227933571
2023-11-16,1.0352159340156841,0.004912801962746682,0.0,,,,,,,,,,,,,,,,,0.2,,,0.2,,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,-0.07038393031573564
2023-11-17,1.04627211243682,0.010680069788191849,0.0,,,,,,,,,,,,,,,,,0.2,,,0.2,,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,-0.060455565815283
2023-11-20,1.0591809690132732,0.012337953409068627,0.0,,,,,,,,,,,,,,,,,0.2,,,0.2,,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,-0.048863510360562246
2023-11-21,1.0483594861254006,-0.01021684037426931,0.0,,,,,,,,,,,,,,,,,0.2,,,0.2,,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,-0.05858112004935123
2023-11-22,1.051275441727301,0.0027814462886936787,0.0,,,,,,,,,,,,,,,,,0.2,,,0.2,,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,-0.05596261399960645
2023-11-24,1.0559694132073731,0.004465025333760031,0.0,,,,,,,,,,,,,,,,,0.2,,,0.2,,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,-0.05174746315509804
2023-11-27,1.0539397660341367,-0.001922070040903523,0.0,,,,,,,,,,,,,,,,,0.2,,,0.2,,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,-0.05357007094737842
2023-11-28,1.057094322099052,0.0029931084930836516,0.0,,,,,,,,,,,,,,,,,0.2,,,0.2,,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,-0.05073730348862249
2023-11-29,1.0493580406030567,-0.007318440118601255,0.0,,,,,,,,,,,,,,,,,0.2,,,0.2,,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,-0.057684425689862984
2023-11-30,1.0536522675932403,0.004092241946052777,0.0,,,,,,,,,,,,,,,,,0.2,,,0.2,,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,-0.0538282423702523
2023-12-01,1.0576953204409973,0.004138420994427894,0.0,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,-0.05019761152855118
2023-12-04,1.051130245575481,-0.006206962192835519,0.0,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,-0.056092999044458414
2023-12-05,1.0477224885249323,-0.0032419931448961934,0.0,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,-0.059153139070975747
2023-12-06,1.039631118792325,-0.0077228176556551455,0.0,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,-0.06641912781982606
2023-12-07,1.0501565870818605,0.010124233585622333,0.0,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,-0.05696733699880485
2023-12-08,1.05848557133418,0.007931183172848444,0.0,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,-0.049487972210563336
2023-12-11,1.0619808708435605,0.0033021701986685414,0.0,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,-0.04634921971892103
2023-12-12,1.0686218778656,0.006253414919577827,0.0,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,-0.040385645701444206
